timestamp_utc,session_id,entry_type,elapsed_seconds,total_pool_size,active_count,visible_count,inactive_count,peak_active_count,pool_miss_count,pool_expansion_count,average_active_count,average_visible_count,max_visible_count,details
2026-03-25T14:12:24.8495430Z,20260325_141215_871,SAMPLE,9.005,64,55,29,9,55,0,0,,,,
2026-03-25T14:12:25.3912762Z,20260325_141215_871,PLAYER_HIT_IGNORED,9.539,64,57,30,6,58,0,0,,,,position=(-0.04;0.61)
2026-03-25T14:12:25.8443983Z,20260325_141215_871,SAMPLE,10.001,64,59,28,4,59,0,0,,,,
2026-03-25T14:12:26.8453985Z,20260325_141215_871,SAMPLE,11.002,64,62,23,1,63,0,0,,,,
2026-03-25T14:12:27.0895976Z,20260325_141215_871,POOL_EMPTY,11.245,64,64,23,0,64,1,0,,,,pool empty; requesting expansion
2026-03-25T14:12:27.0921442Z,20260325_141215_871,POOL_EXPAND,11.245,80,64,23,16,64,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:12:27.8470671Z,20260325_141215_871,SAMPLE,12.004,80,68,30,11,69,1,1,,,,
2026-03-25T14:12:28.8284906Z,20260325_141215_871,PLAYER_HIT_IGNORED,12.978,80,66,33,12,69,1,1,,,,position=(-0.13;0.49)
2026-03-25T14:12:28.8457249Z,20260325_141215_871,SAMPLE,13.002,80,66,32,12,69,1,1,,,,
2026-03-25T14:12:29.8499953Z,20260325_141215_871,SAMPLE,14.006,80,65,27,14,69,1,1,,,,
2026-03-25T14:12:30.8471044Z,20260325_141215_871,SAMPLE,15.004,80,68,28,12,69,1,1,,,,
2026-03-25T14:12:31.8464346Z,20260325_141215_871,SAMPLE,16.003,80,69,29,10,72,1,1,,,,
2026-03-25T14:12:32.3691727Z,20260325_141215_871,PLAYER_HIT_IGNORED,16.518,80,66,25,12,72,1,1,,,,position=(0.13;0.35)
2026-03-25T14:12:32.8471757Z,20260325_141215_871,SAMPLE,17.003,80,67,24,13,72,1,1,,,,
2026-03-25T14:12:33.8462419Z,20260325_141215_871,SAMPLE,18.003,80,67,25,12,72,1,1,,,,
2026-03-25T14:12:33.8920935Z,20260325_141215_871,PLAYER_HIT_IGNORED,18.043,80,66,25,12,72,1,1,,,,position=(0.13;0.50)
2026-03-25T14:12:34.8437040Z,20260325_141215_871,SAMPLE,19.000,80,67,31,13,72,1,1,,,,
2026-03-25T14:12:35.0338103Z,20260325_141215_871,PLAYER_HIT_IGNORED,19.183,80,65,29,13,72,1,1,,,,position=(-0.12;0.53)
2026-03-25T14:12:35.8463836Z,20260325_141215_871,SAMPLE,20.002,80,69,32,11,72,1,1,,,,
2026-03-25T14:12:36.8507077Z,20260325_141215_871,SAMPLE,21.006,80,71,31,9,72,1,1,,,,
2026-03-25T14:12:37.8488985Z,20260325_141215_871,SAMPLE,22.005,80,69,29,10,72,1,1,,,,
2026-03-25T14:12:37.8705815Z,20260325_141215_871,PLAYER_HIT_IGNORED,22.020,80,68,30,10,72,1,1,,,,position=(-0.11;0.56)
2026-03-25T14:12:38.8467955Z,20260325_141215_871,SAMPLE,23.003,80,67,29,12,72,1,1,,,,
2026-03-25T14:12:39.8455018Z,20260325_141215_871,SAMPLE,24.002,80,72,32,8,72,1,1,,,,
2026-03-25T14:12:40.8467576Z,20260325_141215_871,SAMPLE,25.003,80,70,32,10,72,1,1,,,,
2026-03-25T14:12:41.8470317Z,20260325_141215_871,SAMPLE,26.003,80,69,26,10,72,1,1,,,,
2026-03-25T14:12:42.8498951Z,20260325_141215_871,SAMPLE,27.006,80,66,25,13,72,1,1,,,,
2026-03-25T14:12:43.8466697Z,20260325_141215_871,SAMPLE,28.003,80,68,26,12,72,1,1,,,,
2026-03-25T14:12:44.6120139Z,20260325_141215_871,PLAYER_HIT_IGNORED,28.761,80,65,26,12,72,1,1,,,,position=(-0.09;0.57)
2026-03-25T14:12:44.8473659Z,20260325_141215_871,SAMPLE,29.003,80,66,27,13,72,1,1,,,,
2026-03-25T14:12:45.6312467Z,20260325_141215_871,PLAYER_HIT_IGNORED,29.779,80,65,27,12,72,1,1,,,,position=(0.09;0.57)
2026-03-25T14:12:45.8452481Z,20260325_141215_871,SAMPLE,30.001,80,66,28,14,72,1,1,,,,
2026-03-25T14:12:46.8508482Z,20260325_141215_871,SAMPLE,31.007,80,66,29,14,72,1,1,,,,
2026-03-25T14:12:47.8502652Z,20260325_141215_871,SAMPLE,32.006,80,70,31,10,72,1,1,,,,
2026-03-25T14:12:48.8525015Z,20260325_141215_871,SAMPLE,33.009,80,66,27,13,72,1,1,,,,
2026-03-25T14:12:49.0144601Z,20260325_141215_871,PLAYER_HIT_IGNORED,33.161,80,66,30,12,72,1,1,,,,position=(0.06;0.60)
2026-03-25T14:12:49.8474886Z,20260325_141215_871,SAMPLE,34.003,80,65,27,12,72,1,1,,,,
2026-03-25T14:13:44.1582603Z,20260325_141215_871,SESSION_END,34.825,80,67,31,12,72,1,1,58.794,25.059,32,samples=34;reason=spawning_stopped
2026-03-25T14:13:44.6003400Z,20260325_141344_600,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:13:45.5799768Z,20260325_141344_600,SAMPLE,1.001,64,8,1,56,8,0,0,,,,
2026-03-25T14:13:46.5821459Z,20260325_141344_600,SAMPLE,2.002,64,17,2,47,17,0,0,,,,
2026-03-25T14:13:47.5842774Z,20260325_141344_600,SAMPLE,3.005,64,25,4,39,25,0,0,,,,
2026-03-25T14:13:48.5791058Z,20260325_141344_600,SAMPLE,4.000,64,33,13,31,33,0,0,,,,
2026-03-25T14:13:49.5807813Z,20260325_141344_600,SAMPLE,5.002,64,39,18,24,40,0,0,,,,
2026-03-25T14:13:50.5800131Z,20260325_141344_600,SAMPLE,6.001,64,43,21,21,43,0,0,,,,
2026-03-25T14:13:51.5845874Z,20260325_141344_600,SAMPLE,7.005,64,45,20,18,46,0,0,,,,
2026-03-25T14:13:52.5849145Z,20260325_141344_600,SAMPLE,8.006,64,48,24,16,48,0,0,,,,
2026-03-25T14:13:53.5842309Z,20260325_141344_600,SAMPLE,9.005,64,53,24,11,53,0,0,,,,
2026-03-25T14:13:54.5870369Z,20260325_141344_600,SAMPLE,10.007,64,56,27,8,56,0,0,,,,
2026-03-25T14:13:55.5858137Z,20260325_141344_600,SAMPLE,11.006,64,60,28,3,60,0,0,,,,
2026-03-25T14:13:55.6870039Z,20260325_141344_600,PLAYER_HIT_IGNORED,11.100,64,59,28,4,60,0,0,,,,position=(-0.13;0.45)
2026-03-25T14:13:56.5161905Z,20260325_141344_600,POOL_EMPTY,11.937,64,63,29,0,64,1,0,,,,pool empty; requesting expansion
2026-03-25T14:13:56.5191514Z,20260325_141344_600,POOL_EXPAND,11.937,80,63,29,16,64,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:13:56.5863277Z,20260325_141344_600,SAMPLE,12.007,80,63,27,16,64,1,1,,,,
2026-03-25T14:13:57.5810251Z,20260325_141344_600,SAMPLE,13.003,80,64,27,15,65,1,1,,,,
2026-03-25T14:13:58.0063816Z,20260325_141344_600,PLAYER_HIT_IGNORED,13.418,80,62,21,16,65,1,1,,,,position=(-0.07;0.57)
2026-03-25T14:13:58.5855959Z,20260325_141344_600,SAMPLE,14.006,80,65,26,14,65,1,1,,,,
2026-03-25T14:13:59.5838340Z,20260325_141344_600,PLAYER_HIT_IGNORED,14.999,80,65,28,14,67,1,1,,,,position=(-0.13;0.38)
2026-03-25T14:13:59.5863512Z,20260325_141344_600,SAMPLE,15.005,80,65,27,14,67,1,1,,,,
2026-03-25T14:13:59.9215535Z,20260325_141344_600,PLAYER_HIT_IGNORED,15.336,80,65,27,14,67,1,1,,,,position=(-0.03;0.61)
2026-03-25T14:14:00.5786385Z,20260325_141344_600,SAMPLE,16.000,80,65,29,14,67,1,1,,,,
2026-03-25T14:14:01.5809049Z,20260325_141344_600,SAMPLE,17.002,80,63,22,16,67,1,1,,,,
2026-03-25T14:14:02.0819305Z,20260325_141344_600,PLAYER_HIT_IGNORED,17.493,80,62,28,16,67,1,1,,,,position=(-0.01;0.60)
2026-03-25T14:14:02.5828249Z,20260325_141344_600,SAMPLE,18.003,80,62,27,17,67,1,1,,,,
2026-03-25T14:14:02.7852374Z,20260325_141344_600,PLAYER_HIT_IGNORED,18.199,80,60,29,17,67,1,1,,,,position=(-0.07;0.59)
2026-03-25T14:14:03.5857134Z,20260325_141344_600,SAMPLE,19.006,80,62,33,18,67,1,1,,,,
2026-03-25T14:14:04.5820097Z,20260325_141344_600,SAMPLE,20.003,80,61,26,18,67,1,1,,,,
2026-03-25T14:14:05.5838546Z,20260325_141344_600,SAMPLE,21.004,80,60,22,19,67,1,1,,,,
2026-03-25T14:14:06.0627298Z,20260325_141344_600,PLAYER_HIT_IGNORED,21.477,80,58,24,20,67,1,1,,,,position=(-0.13;0.50)
2026-03-25T14:14:06.5801504Z,20260325_141344_600,SAMPLE,22.001,80,58,24,21,67,1,1,,,,
2026-03-25T14:14:07.5842111Z,20260325_141344_600,SAMPLE,23.004,80,58,22,21,67,1,1,,,,
2026-03-25T14:14:08.5802171Z,20260325_141344_600,SAMPLE,24.000,80,60,28,20,67,1,1,,,,
2026-03-25T14:14:09.5856677Z,20260325_141344_600,SAMPLE,25.006,80,59,27,20,67,1,1,,,,
2026-03-25T14:14:10.5806514Z,20260325_141344_600,SAMPLE,26.001,80,59,26,21,67,1,1,,,,
2026-03-25T14:14:11.2233325Z,20260325_141344_600,PLAYER_HIT_IGNORED,26.637,80,57,27,21,67,1,1,,,,position=(0.02;0.61)
2026-03-25T14:14:11.5826175Z,20260325_141344_600,SAMPLE,27.003,80,59,25,21,67,1,1,,,,
2026-03-25T14:14:12.5814082Z,20260325_141344_600,SAMPLE,28.002,80,61,23,18,67,1,1,,,,
2026-03-25T14:14:12.6635566Z,20260325_141344_600,PLAYER_HIT_IGNORED,28.078,80,60,23,19,67,1,1,,,,position=(0.06;0.60)
2026-03-25T14:14:13.5799805Z,20260325_141344_600,SAMPLE,29.000,80,60,23,18,67,1,1,,,,
2026-03-25T14:14:14.4256321Z,20260325_141344_600,PLAYER_HIT_IGNORED,29.839,80,63,27,16,67,1,1,,,,position=(0.12;0.47)
2026-03-25T14:14:14.5861472Z,20260325_141344_600,SAMPLE,30.006,80,62,26,16,67,1,1,,,,
2026-03-25T14:14:15.2246721Z,20260325_141344_600,PLAYER_HIT_IGNORED,30.638,80,64,31,14,67,1,1,,,,position=(0.07;0.57)
2026-03-25T14:14:15.5804092Z,20260325_141344_600,SAMPLE,31.001,80,66,30,13,67,1,1,,,,
2026-03-25T14:14:16.1143385Z,20260325_141344_600,SESSION_END,31.535,80,68,34,12,68,1,1,53.516,22.645,33,samples=31;reason=spawning_stopped
2026-03-25T14:14:16.5461432Z,20260325_141416_546,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:14:17.5237321Z,20260325_141416_546,SAMPLE,1.004,64,9,0,55,9,0,0,,,,
2026-03-25T14:14:18.5240044Z,20260325_141416_546,SAMPLE,2.005,64,17,2,47,17,0,0,,,,
2026-03-25T14:14:19.5262206Z,20260325_141416_546,SAMPLE,3.007,64,25,5,39,25,0,0,,,,
2026-03-25T14:14:20.5233086Z,20260325_141416_546,SAMPLE,4.004,64,33,15,31,33,0,0,,,,
2026-03-25T14:14:24.5908507Z,20260325_141416_546,SESSION_END,4.662,64,39,0,25,39,0,0,21.000,5.500,15,samples=4;reason=spawner_destroyed
2026-03-25T14:14:55.9309624Z,20260325_141455_923,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:14:58.4278596Z,20260325_141455_923,SAMPLE,1.001,64,8,0,56,8,0,0,,,,
2026-03-25T14:14:59.4273076Z,20260325_141455_923,SAMPLE,2.002,64,16,0,48,16,0,0,,,,
2026-03-25T14:15:00.4299011Z,20260325_141455_923,SAMPLE,3.004,64,25,4,39,25,0,0,,,,
2026-03-25T14:15:01.4264489Z,20260325_141455_923,SAMPLE,4.001,64,33,14,31,33,0,0,,,,
2026-03-25T14:15:02.4294461Z,20260325_141455_923,SAMPLE,5.004,64,39,19,24,39,0,0,,,,
2026-03-25T14:15:03.4277644Z,20260325_141455_923,SAMPLE,6.002,64,44,22,20,44,0,0,,,,
2026-03-25T14:15:04.4284183Z,20260325_141455_923,SAMPLE,7.003,64,49,26,14,49,0,0,,,,
2026-03-25T14:15:05.4279670Z,20260325_141455_923,SAMPLE,8.003,64,49,25,13,50,0,0,,,,
2026-03-25T14:15:06.4280726Z,20260325_141455_923,SAMPLE,9.002,64,53,21,11,53,0,0,,,,
2026-03-25T14:15:07.4263378Z,20260325_141455_923,SAMPLE,10.000,64,56,22,8,56,0,0,,,,
2026-03-25T14:15:08.1333083Z,20260325_141455_923,PLAYER_HIT_IGNORED,10.697,64,58,23,4,60,0,0,,,,position=(-0.10;0.54)
2026-03-25T14:15:08.3705854Z,20260325_141455_923,PLAYER_HIT_IGNORED,10.938,64,59,22,4,60,0,0,,,,position=(0.10;0.56)
2026-03-25T14:15:08.4264856Z,20260325_141455_923,SAMPLE,11.001,64,59,23,4,60,0,0,,,,
2026-03-25T14:15:09.0140101Z,20260325_141455_923,POOL_EMPTY,11.589,64,63,29,0,64,1,0,,,,pool empty; requesting expansion
2026-03-25T14:15:09.0271240Z,20260325_141455_923,POOL_EXPAND,11.589,80,63,29,16,64,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:15:09.4318796Z,20260325_141455_923,SAMPLE,12.006,80,65,29,15,65,1,1,,,,
2026-03-25T14:15:10.4297838Z,20260325_141455_923,SAMPLE,13.004,80,65,29,15,66,1,1,,,,
2026-03-25T14:15:11.4297361Z,20260325_141455_923,SAMPLE,14.004,80,63,32,16,66,1,1,,,,
2026-03-25T14:15:12.4276253Z,20260325_141455_923,SAMPLE,15.002,80,65,28,14,66,1,1,,,,
2026-03-25T14:15:12.8511156Z,20260325_141455_923,PLAYER_HIT_IGNORED,15.418,80,64,25,13,66,1,1,,,,position=(0.06;0.57)
2026-03-25T14:15:13.4262405Z,20260325_141455_923,SAMPLE,16.001,80,68,21,12,68,1,1,,,,
2026-03-25T14:15:13.5309896Z,20260325_141455_923,PLAYER_HIT_IGNORED,16.094,80,67,21,12,68,1,1,,,,position=(-0.04;0.61)
2026-03-25T14:15:14.4292126Z,20260325_141455_923,SAMPLE,17.004,80,68,27,12,69,1,1,,,,
2026-03-25T14:15:15.4296075Z,20260325_141455_923,SAMPLE,18.004,80,66,29,13,69,1,1,,,,
2026-03-25T14:15:15.5164935Z,20260325_141455_923,PLAYER_HIT_IGNORED,18.079,80,65,29,14,69,1,1,,,,position=(0.12;0.38)
2026-03-25T14:15:15.9477635Z,20260325_141455_923,PLAYER_HIT_IGNORED,18.516,80,65,29,13,69,1,1,,,,position=(0.06;0.60)
2026-03-25T14:15:16.4288232Z,20260325_141455_923,SAMPLE,19.003,80,67,26,12,69,1,1,,,,
2026-03-25T14:15:16.9114722Z,20260325_141455_923,PLAYER_HIT_IGNORED,19.475,80,66,28,12,69,1,1,,,,position=(-0.02;0.60)
2026-03-25T14:15:17.4261916Z,20260325_141455_923,SAMPLE,20.001,80,68,26,11,69,1,1,,,,
2026-03-25T14:15:18.4272248Z,20260325_141455_923,SAMPLE,21.002,80,67,25,12,69,1,1,,,,
2026-03-25T14:15:19.4303560Z,20260325_141455_923,SAMPLE,22.004,80,71,27,7,72,1,1,,,,
2026-03-25T14:15:20.4287009Z,20260325_141455_923,SAMPLE,23.003,80,73,26,6,74,1,1,,,,
2026-03-25T14:15:21.4295352Z,20260325_141455_923,SAMPLE,24.003,80,74,32,5,74,1,1,,,,
2026-03-25T14:15:21.4709729Z,20260325_141455_923,PLAYER_HIT_IGNORED,24.039,80,73,32,5,74,1,1,,,,position=(0.08;0.59)
2026-03-25T14:15:21.9482136Z,20260325_141455_923,PLAYER_HIT_IGNORED,24.516,80,72,29,6,74,1,1,,,,position=(0.13;0.49)
2026-03-25T14:15:22.3657681Z,20260325_141455_923,PLAYER_HIT_IGNORED,24.935,80,72,29,6,74,1,1,,,,position=(-0.09;0.57)
2026-03-25T14:15:22.4347327Z,20260325_141455_923,SAMPLE,25.009,80,72,30,7,74,1,1,,,,
2026-03-25T14:15:23.4302122Z,20260325_141455_923,SAMPLE,26.004,80,70,24,8,74,1,1,,,,
2026-03-25T14:15:23.6302187Z,20260325_141455_923,PLAYER_HIT_IGNORED,26.198,80,70,29,9,74,1,1,,,,position=(0.07;0.57)
2026-03-25T14:15:24.4328653Z,20260325_141455_923,SAMPLE,27.007,80,70,29,9,74,1,1,,,,
2026-03-25T14:15:25.0410638Z,20260325_141455_923,SESSION_END,27.614,80,69,27,10,74,1,1,56.407,22.815,32,samples=27;reason=spawning_stopped
2026-03-25T14:15:25.5135581Z,20260325_141525_513,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:15:26.4623517Z,20260325_141525_513,SAMPLE,1.006,64,8,1,56,8,0,0,,,,
2026-03-25T14:15:27.4615896Z,20260325_141525_513,SAMPLE,2.006,64,16,3,48,16,0,0,,,,
2026-03-25T14:15:28.4616646Z,20260325_141525_513,SAMPLE,3.006,64,25,4,39,25,0,0,,,,
2026-03-25T14:15:29.4604194Z,20260325_141525_513,SAMPLE,4.005,64,33,15,31,33,0,0,,,,
2026-03-25T14:15:30.4594697Z,20260325_141525_513,SAMPLE,5.003,64,39,19,24,40,0,0,,,,
2026-03-25T14:15:31.4563006Z,20260325_141525_513,SAMPLE,6.000,64,42,21,21,42,0,0,,,,
2026-03-25T14:15:32.4587338Z,20260325_141525_513,SAMPLE,7.004,64,46,28,18,46,0,0,,,,
2026-03-25T14:15:32.6041459Z,20260325_141525_513,PLAYER_HIT_IGNORED,7.142,64,45,28,17,47,0,0,,,,position=(-0.10;0.57)
2026-03-25T14:15:33.4572641Z,20260325_141525_513,SAMPLE,8.001,64,51,33,13,51,0,0,,,,
2026-03-25T14:15:34.4576548Z,20260325_141525_513,SAMPLE,9.002,64,55,29,8,55,0,0,,,,
2026-03-25T14:15:34.5643894Z,20260325_141525_513,PLAYER_HIT_IGNORED,9.102,64,55,29,7,56,0,0,,,,position=(0.13;0.38)
2026-03-25T14:15:35.4569881Z,20260325_141525_513,SAMPLE,10.001,64,58,29,5,59,0,0,,,,
2026-03-25T14:15:35.9676300Z,20260325_141525_513,PLAYER_HIT_IGNORED,10.503,64,62,30,1,63,0,0,,,,position=(-0.04;0.60)
2026-03-25T14:15:36.3105262Z,20260325_141525_513,POOL_EMPTY,10.854,64,64,28,0,64,1,0,,,,pool empty; requesting expansion
2026-03-25T14:15:36.3205692Z,20260325_141525_513,POOL_EXPAND,10.854,80,64,28,16,64,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:15:36.4560993Z,20260325_141525_513,SAMPLE,11.000,80,65,32,14,65,1,1,,,,
2026-03-25T14:15:37.4560208Z,20260325_141525_513,SAMPLE,12.001,80,67,30,12,68,1,1,,,,
2026-03-25T14:15:38.4566641Z,20260325_141525_513,SAMPLE,13.001,80,71,30,8,72,1,1,,,,
2026-03-25T14:15:39.4550231Z,20260325_141525_513,SAMPLE,14.000,80,72,31,8,72,1,1,,,,
2026-03-25T14:15:40.4606080Z,20260325_141525_513,SAMPLE,15.005,80,71,29,9,74,1,1,,,,
2026-03-25T14:15:41.4561574Z,20260325_141525_513,SAMPLE,16.000,80,68,28,11,74,1,1,,,,
2026-03-25T14:15:42.4599095Z,20260325_141525_513,SAMPLE,17.004,80,69,27,10,74,1,1,,,,
2026-03-25T14:15:43.4585908Z,20260325_141525_513,SAMPLE,18.003,80,65,30,15,74,1,1,,,,
2026-03-25T14:15:43.8861776Z,20260325_141525_513,PLAYER_HIT_IGNORED,18.423,80,65,31,13,74,1,1,,,,position=(0.12;0.34)
2026-03-25T14:15:44.4569747Z,20260325_141525_513,SAMPLE,19.001,80,65,26,15,74,1,1,,,,
2026-03-25T14:15:45.4595593Z,20260325_141525_513,SAMPLE,20.004,80,63,22,16,74,1,1,,,,
2026-03-25T14:15:45.8038039Z,20260325_141525_513,PLAYER_HIT_IGNORED,20.340,80,61,26,18,74,1,1,,,,position=(0.13;0.48)
2026-03-25T14:15:46.0867149Z,20260325_141525_513,PLAYER_HIT_IGNORED,20.624,80,60,26,18,74,1,1,,,,position=(0.05;0.59)
2026-03-25T14:15:46.4577205Z,20260325_141525_513,SAMPLE,21.001,80,61,25,19,74,1,1,,,,
2026-03-25T14:15:47.4629254Z,20260325_141525_513,SAMPLE,22.006,80,59,23,19,74,1,1,,,,
2026-03-25T14:15:48.3858010Z,20260325_141525_513,PLAYER_HIT_IGNORED,22.924,80,60,22,17,74,1,1,,,,position=(0.11;0.54)
2026-03-25T14:15:48.4551801Z,20260325_141525_513,SAMPLE,23.000,80,60,22,18,74,1,1,,,,
2026-03-25T14:15:49.4555078Z,20260325_141525_513,SAMPLE,24.000,80,59,30,21,74,1,1,,,,
2026-03-25T14:15:50.4587233Z,20260325_141525_513,SAMPLE,25.002,80,61,31,18,74,1,1,,,,
2026-03-25T14:15:51.4620914Z,20260325_141525_513,SAMPLE,26.006,80,63,28,17,74,1,1,,,,
2026-03-25T14:15:52.4605004Z,20260325_141525_513,SAMPLE,27.005,80,64,28,16,74,1,1,,,,
2026-03-25T14:15:53.4571489Z,20260325_141525_513,SAMPLE,28.001,80,67,30,11,74,1,1,,,,
2026-03-25T14:15:53.6258425Z,20260325_141525_513,SESSION_END,28.170,80,68,29,11,74,1,1,55.107,24.429,33,samples=28;reason=spawning_stopped
2026-03-25T14:15:54.0734320Z,20260325_141554_073,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:15:55.0316549Z,20260325_141554_073,SAMPLE,1.004,64,8,0,56,8,0,0,,,,
2026-03-25T14:15:56.0339049Z,20260325_141554_073,SAMPLE,2.006,64,17,1,47,17,0,0,,,,
2026-03-25T14:15:57.0304330Z,20260325_141554_073,SAMPLE,3.003,64,25,5,39,25,0,0,,,,
2026-03-25T14:15:58.0345591Z,20260325_141554_073,SAMPLE,4.006,64,33,12,31,33,0,0,,,,
2026-03-25T14:15:59.0329378Z,20260325_141554_073,SAMPLE,5.005,64,40,20,23,41,0,0,,,,
2026-03-25T14:16:00.0302104Z,20260325_141554_073,SAMPLE,6.003,64,46,26,18,46,0,0,,,,
2026-03-25T14:16:01.0330582Z,20260325_141554_073,SAMPLE,7.005,64,48,23,16,48,0,0,,,,
2026-03-25T14:16:02.0315455Z,20260325_141554_073,SAMPLE,8.004,64,50,27,13,51,0,0,,,,
2026-03-25T14:16:02.2578597Z,20260325_141554_073,PLAYER_HIT_IGNORED,8.223,64,51,28,12,52,0,0,,,,position=(0.04;0.59)
2026-03-25T14:16:02.5585894Z,20260325_141554_073,PLAYER_HIT_IGNORED,8.524,64,52,27,10,53,0,0,,,,position=(-0.12;0.50)
2026-03-25T14:16:02.7363828Z,20260325_141554_073,PLAYER_HIT_IGNORED,8.701,64,52,26,11,53,0,0,,,,position=(0.07;0.60)
2026-03-25T14:16:03.0291062Z,20260325_141554_073,SAMPLE,9.002,64,54,25,10,54,0,0,,,,
2026-03-25T14:16:03.3791303Z,20260325_141554_073,PLAYER_HIT_IGNORED,9.345,64,55,26,8,56,0,0,,,,position=(-0.12;0.53)
2026-03-25T14:16:04.0274102Z,20260325_141554_073,SAMPLE,10.000,64,58,29,5,58,0,0,,,,
2026-03-25T14:16:04.8793618Z,20260325_141554_073,PLAYER_HIT_IGNORED,10.845,64,60,31,2,62,0,0,,,,position=(0.13;0.47)
2026-03-25T14:16:05.0316841Z,20260325_141554_073,SAMPLE,11.004,64,60,27,2,62,0,0,,,,
2026-03-25T14:16:06.0305002Z,20260325_141554_073,SAMPLE,12.003,64,61,26,2,62,0,0,,,,
2026-03-25T14:16:06.5362068Z,20260325_141554_073,POOL_EMPTY,12.508,64,62,28,0,64,1,0,,,,pool empty; requesting expansion
2026-03-25T14:16:06.5472906Z,20260325_141554_073,POOL_EXPAND,12.508,80,62,28,16,64,1,1,,,,expanded_by=16;new_total_pool=80
2026-03-25T14:16:07.0323509Z,20260325_141554_073,SAMPLE,13.005,80,63,30,17,64,1,1,,,,
2026-03-25T14:16:07.5187661Z,20260325_141554_073,PLAYER_HIT_IGNORED,13.485,80,60,30,18,64,1,1,,,,position=(0.03;0.61)
2026-03-25T14:16:08.0322544Z,20260325_141554_073,SAMPLE,14.004,80,59,24,19,64,1,1,,,,
2026-03-25T14:16:09.0332014Z,20260325_141554_073,SAMPLE,15.006,80,60,24,19,64,1,1,,,,
2026-03-25T14:16:09.0951392Z,20260325_141554_073,PLAYER_HIT_IGNORED,15.060,80,60,24,18,64,1,1,,,,position=(-0.13;0.34)
2026-03-25T14:16:09.5380790Z,20260325_141554_073,PLAYER_HIT_IGNORED,15.504,80,58,25,20,64,1,1,,,,position=(0.03;0.59)
2026-03-25T14:16:09.9942524Z,20260325_141554_073,PLAYER_HIT_IGNORED,15.960,80,58,27,21,64,1,1,,,,position=(0.13;0.44)
2026-03-25T14:16:10.0307995Z,20260325_141554_073,SAMPLE,16.003,80,58,24,20,64,1,1,,,,
2026-03-25T14:16:10.9409367Z,20260325_141554_073,PLAYER_HIT_IGNORED,16.906,80,56,20,21,64,1,1,,,,position=(-0.01;0.60)
2026-03-25T14:16:11.0286749Z,20260325_141554_073,SAMPLE,17.001,80,55,20,23,64,1,1,,,,
2026-03-25T14:16:12.0284881Z,20260325_141554_073,SAMPLE,18.001,80,59,25,21,64,1,1,,,,
2026-03-25T14:16:13.0318952Z,20260325_141554_073,SAMPLE,19.004,80,60,27,20,64,1,1,,,,
2026-03-25T14:16:13.6016653Z,20260325_141554_073,PLAYER_HIT_IGNORED,19.564,80,59,30,19,64,1,1,,,,position=(-0.10;0.35)
2026-03-25T14:16:14.0323831Z,20260325_141554_073,SAMPLE,20.004,80,61,29,19,64,1,1,,,,
2026-03-25T14:16:14.6702212Z,20260325_141554_073,SESSION_END,20.642,80,59,26,20,64,1,1,48.750,21.200,30,samples=20;reason=spawning_stopped
2026-03-25T14:16:14.6913225Z,ROLLING_10,ROLLING_AVG_10,20.642,80,53,22,27,70,1,1,53.113,22.262,32,sessions=1-10;avg_duration=31.464
2026-03-25T14:16:15.1283109Z,20260325_141615_127,SESSION_START,0.000,64,0,0,64,0,0,0,,,,initial_pool=64;expansion_size=16;allow_expand=True;visible_cap=False
2026-03-25T14:16:16.0758587Z,20260325_141615_127,SAMPLE,1.003,64,8,0,56,8,0,0,,,,
2026-03-25T14:16:17.0761906Z,20260325_141615_127,SAMPLE,2.003,64,16,0,48,16,0,0,,,,
2026-03-25T14:16:18.0783183Z,20260325_141615_127,SAMPLE,3.006,64,25,3,39,25,0,0,,,,
2026-03-25T14:16:19.0778825Z,20260325_141615_127,SAMPLE,4.005,64,33,11,31,33,0,0,,,,
2026-03-25T14:16:20.0738156Z,20260325_141615_127,SAMPLE,5.002,64,40,20,23,41,0,0,,,,
2026-03-25T14:16:21.0788780Z,20260325_141615_127,SAMPLE,6.007,64,43,21,21,43,0,0,,,,
2026-03-25T14:16:22.0758170Z,20260325_141615_127,SAMPLE,7.003,64,46,20,18,46,0,0,,,,
2026-03-25T14:16:23.0772865Z,20260325_141615_127,SAMPLE,8.005,64,49,25,15,49,0,0,,,,
2026-03-25T14:16:23.3527484Z,20260325_141615_127,PLAYER_HIT_IGNORED,8.274,64,50,25,12,51,0,0,,,,position=(-0.13;0.31)
